Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:43:37,2024-09-03 17:43:59,21.945s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:43:59,2024-09-03 17:43:59,0.069s,PASSED
"SON.son(""huawei"", ""2G"", ""Cluster"", ""Sleeping Cells"", ""Monthly"", """")",Chrome 128.0.0.0,,,2024-09-03 17:43:59,2024-09-03 17:44:19,19.795s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Governorate/Governorate Sleeping Cells Monthly,Chrome 128.0.0.0,,,2024-09-03 17:44:19,2024-09-03 17:44:56,36.481s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:44:20,2024-09-03 17:44:41,21.600s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:44:41,2024-09-03 17:44:41,0.075s,PASSED
"SON.son(""huawei"", ""2G"", ""Governorate"", ""Sleeping Cells"", ""Monthly"", """")",Chrome 128.0.0.0,,,2024-09-03 17:44:41,2024-09-03 17:44:56,14.404s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/PLMN/PLMN Sleeping Cells DailyBH,Chrome 128.0.0.0,,,2024-09-03 17:44:56,2024-09-03 17:46:14,1m - 18.256s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:44:56,2024-09-03 17:45:19,23.239s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:45:19,2024-09-03 17:45:19,0.041s,PASSED
"SON.son(""huawei"", ""2G"", ""PLMN"", ""Sleeping Cells"", ""DailyBH"", """")",Chrome 128.0.0.0,,,2024-09-03 17:45:19,2024-09-03 17:46:14,54.575s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Region/Region Sleeping Cells DailyBH,Chrome 128.0.0.0,,,2024-09-03 17:46:14,2024-09-03 17:46:52,37.846s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:46:14,2024-09-03 17:46:37,22.164s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:46:37,2024-09-03 17:46:37,0.089s,PASSED
"SON.son(""huawei"", ""2G"", ""Region"", ""Sleeping Cells"", ""DailyBH"", """")",Chrome 128.0.0.0,,,2024-09-03 17:46:37,2024-09-03 17:46:52,15.208s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Site/Site Sleeping Cells DailyBH,Chrome 128.0.0.0,,,2024-09-03 17:46:52,2024-09-03 17:49:21,2m - 29.222s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:46:52,2024-09-03 17:47:15,23.040s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:47:15,2024-09-03 17:47:15,0.017s,PASSED
"SON.son(""huawei"", ""2G"", ""Site"", ""Sleeping Cells"", ""DailyBH"", """")",Chrome 128.0.0.0,,,2024-09-03 17:47:15,2024-09-03 17:49:21,2m - 5.856s,FAILED
,,,,,,,
Test Cases/SON/Huawei/2G/Cell/Cell Sleeping Cells DailyBH,Chrome 128.0.0.0,,,2024-09-03 17:49:21,2024-09-03 17:51:59,2m - 38.420s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:49:21,2024-09-03 17:49:45,23.582s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:49:45,2024-09-03 17:49:45,0.020s,PASSED
"SON.son(""huawei"", ""2G"", ""Cell"", ""Sleeping Cells"", ""DailyBH"", """")",Chrome 128.0.0.0,,,2024-09-03 17:49:45,2024-09-03 17:51:59,2m - 14.614s,FAILED
,,,,,,,
Test Cases/SON/Huawei/2G/BSC/BSC Sleeping Cells DailyBH,Chrome 128.0.0.0,,,2024-09-03 17:52:00,2024-09-03 17:54:15,2m - 15.467s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:52:00,2024-09-03 17:54:15,2m - 15.258s,FAILED
,,,,,,,
Test Cases/SON/Huawei/2G/Cluster/Cluster Sleeping Cells DailyBH,Chrome 128.0.0.0,,,2024-09-03 17:54:15,2024-09-03 17:55:26,1m - 10.692s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:54:15,2024-09-03 17:54:46,31.014s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:54:46,2024-09-03 17:54:46,0.060s,PASSED
"SON.son(""huawei"", ""2G"", ""Cluster"", ""Sleeping Cells"", ""DailyBH"", """")",Chrome 128.0.0.0,,,2024-09-03 17:54:46,2024-09-03 17:55:26,39.388s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Governorate/Governorate Sleeping Cells DailyBH,Chrome 128.0.0.0,,,2024-09-03 17:55:26,2024-09-03 17:56:18,52.296s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:55:26,2024-09-03 17:55:50,24.394s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:55:50,2024-09-03 17:55:50,0.060s,PASSED
"SON.son(""huawei"", ""2G"", ""Governorate"", ""Sleeping Cells"", ""DailyBH"", """")",Chrome 128.0.0.0,,,2024-09-03 17:55:50,2024-09-03 17:56:18,27.621s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/PLMN/PLMN Sleeping Cells WeeklyBH,Chrome 128.0.0.0,,,2024-09-03 17:56:18,2024-09-03 17:56:56,38.216s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:56:18,2024-09-03 17:56:41,22.829s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:56:41,2024-09-03 17:56:41,0.073s,PASSED
"SON.son(""huawei"", ""2G"", ""PLMN"", ""Sleeping Cells"", ""WeeklyBH"", """")",Chrome 128.0.0.0,,,2024-09-03 17:56:41,2024-09-03 17:56:56,15.021s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Region/Region Sleeping Cells WeeklyBH,Chrome 128.0.0.0,,,2024-09-03 17:56:56,2024-09-03 17:57:33,37.006s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:56:56,2024-09-03 17:57:20,23.553s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:57:20,2024-09-03 17:57:20,0.064s,PASSED
"SON.son(""huawei"", ""2G"", ""Region"", ""Sleeping Cells"", ""WeeklyBH"", """")",Chrome 128.0.0.0,,,2024-09-03 17:57:20,2024-09-03 17:57:33,13.138s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Site/Site Sleeping Cells WeeklyBH,Chrome 128.0.0.0,,,2024-09-03 17:57:33,2024-09-03 18:00:02,2m - 28.997s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:57:33,2024-09-03 17:57:56,22.899s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:57:56,2024-09-03 17:57:56,0.066s,PASSED
"SON.son(""huawei"", ""2G"", ""Site"", ""Sleeping Cells"", ""WeeklyBH"", """")",Chrome 128.0.0.0,,,2024-09-03 17:57:56,2024-09-03 18:00:02,2m - 5.793s,FAILED
,,,,,,,
Test Cases/SON/Huawei/2G/Cell/Cell Sleeping Cells WeeklyBH,Chrome 128.0.0.0,,,2024-09-03 18:00:02,2024-09-03 18:00:51,48.381s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 18:00:02,2024-09-03 18:00:26,23.244s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 18:00:26,2024-09-03 18:00:26,0.076s,PASSED
"SON.son(""huawei"", ""2G"", ""Cell"", ""Sleeping Cells"", ""WeeklyBH"", """")",Chrome 128.0.0.0,,,2024-09-03 18:00:26,2024-09-03 18:00:51,24.840s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/BSC/BSC Sleeping Cells WeeklyBH,Chrome 128.0.0.0,,,2024-09-03 18:00:51,2024-09-03 18:01:27,36.014s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 18:00:51,2024-09-03 18:01:14,23.384s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 18:01:14,2024-09-03 18:01:14,0.061s,PASSED
"SON.son(""huawei"", ""2G"", ""BSC"", ""Sleeping Cells"", ""WeeklyBH"", """")",Chrome 128.0.0.0,,,2024-09-03 18:01:14,2024-09-03 18:01:27,12.281s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Cluster/Cluster Sleeping Cells WeeklyBH,Chrome 128.0.0.0,,,2024-09-03 18:01:27,2024-09-03 18:02:11,44.277s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 18:01:27,2024-09-03 18:01:50,22.782s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 18:01:50,2024-09-03 18:01:50,0.059s,PASSED
"SON.son(""huawei"", ""2G"", ""Cluster"", ""Sleeping Cells"", ""WeeklyBH"", """")",Chrome 128.0.0.0,,,2024-09-03 18:01:50,2024-09-03 18:02:11,21.221s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Governorate/Governorate Sleeping Cells WeeklyBH,Chrome 128.0.0.0,,,2024-09-03 18:02:11,2024-09-03 18:02:48,37.335s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 18:02:11,2024-09-03 18:02:36,24.432s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 18:02:36,2024-09-03 18:02:36,0.068s,PASSED
"SON.son(""huawei"", ""2G"", ""Governorate"", ""Sleeping Cells"", ""WeeklyBH"", """")",Chrome 128.0.0.0,,,2024-09-03 18:02:36,2024-09-03 18:02:48,12.606s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/PLMN/PLMN Sleeping Cells MonthlyBH,Chrome 128.0.0.0,,,2024-09-03 18:02:48,2024-09-03 18:03:24,35.961s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 18:02:49,2024-09-03 18:03:11,22.868s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 18:03:11,2024-09-03 18:03:11,0.062s,PASSED
"SON.son(""huawei"", ""2G"", ""PLMN"", ""Sleeping Cells"", ""MonthlyBH"", """")",Chrome 128.0.0.0,,,2024-09-03 18:03:11,2024-09-03 18:03:24,12.830s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Region/Region Sleeping Cells MonthlyBH,Chrome 128.0.0.0,,,2024-09-03 18:03:24,2024-09-03 18:06:07,2m - 42.675s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 18:03:25,2024-09-03 18:03:47,22.963s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 18:03:47,2024-09-03 18:03:48,0.064s,PASSED
"SON.son(""huawei"", ""2G"", ""Region"", ""Sleeping Cells"", ""MonthlyBH"", """")",Chrome 128.0.0.0,,,2024-09-03 18:03:48,2024-09-03 18:06:07,2m - 19.409s,FAILED
,,,,,,,
Test Cases/SON/Huawei/2G/Site/Site Sleeping Cells MonthlyBH,Chrome 128.0.0.0,,,2024-09-03 18:06:07,2024-09-03 18:08:22,2m - 15.352s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 18:06:07,2024-09-03 18:06:28,21.251s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 18:06:28,2024-09-03 18:06:28,0.067s,PASSED
"SON.son(""huawei"", ""2G"", ""Site"", ""Sleeping Cells"", ""MonthlyBH"", """")",Chrome 128.0.0.0,,,2024-09-03 18:06:28,2024-09-03 18:08:22,1m - 53.826s,FAILED
,,,,,,,
Test Cases/SON/Huawei/2G/Cell/Cell Sleeping Cells MonthlyBH,Chrome 128.0.0.0,,,2024-09-03 18:08:22,2024-09-03 18:09:17,54.955s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 18:08:23,2024-09-03 18:08:44,21.100s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 18:08:44,2024-09-03 18:08:44,0.050s,PASSED
"SON.son(""huawei"", ""2G"", ""Cell"", ""Sleeping Cells"", ""MonthlyBH"", """")",Chrome 128.0.0.0,,,2024-09-03 18:08:44,2024-09-03 18:09:17,33.586s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/BSC/BSC Sleeping Cells MonthlyBH,Chrome 128.0.0.0,,,2024-09-03 18:09:17,2024-09-03 18:09:59,41.872s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 18:09:18,2024-09-03 18:09:38,20.099s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 18:09:38,2024-09-03 18:09:38,0.049s,PASSED
"SON.son(""huawei"", ""2G"", ""BSC"", ""Sleeping Cells"", ""MonthlyBH"", """")",Chrome 128.0.0.0,,,2024-09-03 18:09:38,2024-09-03 18:09:59,21.519s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Cluster/Cluster Sleeping Cells MonthlyBH,Chrome 128.0.0.0,,,2024-09-03 18:09:59,2024-09-03 18:10:53,53.510s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 18:09:59,2024-09-03 18:10:24,24.361s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 18:10:24,2024-09-03 18:10:24,0.054s,PASSED
"SON.son(""huawei"", ""2G"", ""Cluster"", ""Sleeping Cells"", ""MonthlyBH"", """")",Chrome 128.0.0.0,,,2024-09-03 18:10:24,2024-09-03 18:10:53,28.903s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Governorate/Governorate Sleeping Cells MonthlyBH,Chrome 128.0.0.0,,,2024-09-03 18:10:53,2024-09-03 18:11:28,35.327s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 18:10:53,2024-09-03 18:11:15,22.155s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 18:11:15,2024-09-03 18:11:15,0.048s,PASSED
"SON.son(""huawei"", ""2G"", ""Governorate"", ""Sleeping Cells"", ""MonthlyBH"", """")",Chrome 128.0.0.0,,,2024-09-03 18:11:15,2024-09-03 18:11:28,12.923s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/PLMN/PLMN CO Sector,Chrome 128.0.0.0,,,2024-09-03 18:11:28,2024-09-03 18:12:05,36.931s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 18:11:28,2024-09-03 18:11:51,23.199s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 18:11:51,2024-09-03 18:11:52,0.060s,PASSED
"SON.son(""huawei"", ""2G"", ""PLMN"", ""CO Sector"", """", """")",Chrome 128.0.0.0,,,2024-09-03 18:11:52,2024-09-03 18:12:05,13.456s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Region/Region 2G CO Sector,Chrome 128.0.0.0,,,2024-09-03 18:12:05,2024-09-03 18:12:37,32.443s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 18:12:05,2024-09-03 18:12:28,22.680s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 18:12:28,2024-09-03 18:12:28,0.057s,PASSED
"SON.son(""huawei"", ""2G"", ""Region"", ""CO Sector"", """", """")",Chrome 128.0.0.0,,,2024-09-03 18:12:28,2024-09-03 18:12:37,9.514s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Site/Site 2G CO Sector,Chrome 128.0.0.0,,,2024-09-03 18:12:37,2024-09-03 18:13:25,48.034s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 18:12:38,2024-09-03 18:13:00,21.869s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 18:13:00,2024-09-03 18:13:00,0.052s,PASSED
"SON.son(""huawei"", ""2G"", ""Site"", ""CO Sector"", """", """")",Chrome 128.0.0.0,,,2024-09-03 18:13:00,2024-09-03 18:13:25,25.894s,FAILED
,,,,,,,
Test Cases/SON/Huawei/2G/Cell/Cell 2G CO Sector,Chrome 128.0.0.0,,,2024-09-03 18:13:26,2024-09-03 18:14:09,43.336s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 18:13:26,2024-09-03 18:13:49,23.689s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 18:13:49,2024-09-03 18:13:50,0.047s,PASSED
"SON.son(""huawei"", ""2G"", ""Cell"", ""CO Sector"", """", """")",Chrome 128.0.0.0,,,2024-09-03 18:13:50,2024-09-03 18:14:09,19.338s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/BSC/BSC 2G CO Sector,Chrome 128.0.0.0,,,2024-09-03 18:14:09,2024-09-03 18:14:42,32.645s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 18:14:09,2024-09-03 18:14:33,23.478s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 18:14:33,2024-09-03 18:14:33,0.049s,PASSED
"SON.son(""huawei"", ""2G"", ""BSC"", ""CO Sector"", """", """")",Chrome 128.0.0.0,,,2024-09-03 18:14:33,2024-09-03 18:14:41,8.936s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Cluster/Cluster 2G CO Sector,Chrome 128.0.0.0,,,2024-09-03 18:14:42,2024-09-03 18:15:18,36.249s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 18:14:42,2024-09-03 18:15:06,24.023s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 18:15:06,2024-09-03 18:15:06,0.048s,PASSED
"SON.son(""huawei"", ""2G"", ""Cluster"", ""CO Sector"", """", """")",Chrome 128.0.0.0,,,2024-09-03 18:15:06,2024-09-03 18:15:18,11.978s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Governorate/Governorate 2G CO Sector,Chrome 128.0.0.0,,,2024-09-03 18:15:18,2024-09-03 18:15:51,33.309s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 18:15:18,2024-09-03 18:15:42,23.992s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 18:15:42,2024-09-03 18:15:42,0.054s,PASSED
"SON.son(""huawei"", ""2G"", ""Governorate"", ""CO Sector"", """", """")",Chrome 128.0.0.0,,,2024-09-03 18:15:42,2024-09-03 18:15:51,9.089s,PASSED
